source_file,source_sheet,source_row,report_period_start,report_period_end,property_total_rooms,business_date,occupancy_rate_reported,rooms_sold,transient_rooms,group_rooms,day_use_rooms,comp_rooms,out_of_order_rooms,on_market_rooms,room_revenue_gross,adr_gross,revpar_gross,room_revenue_net,adr_net,revpar_net,room_class
Block12023roomtypes.xls,RoomSales,948,2023-01-01,2023-04-02,60,2023-03-14,0.3235,11,11,0,1,1,2,32,1359.52,123.5927,42.485,1359.52,123.5927,42.485,Standard
Block12023roomtypes.xls,RoomSales,953,2023-01-01,2023-04-02,60,2023-03-14,0.3462,9,9,0,0,0,2,24,1272.41,141.3789,53.0171,1272.41,141.3789,53.0171,Suite
Block12023roomtypes.xls,RoomSales,961,2023-01-01,2023-04-02,60,2023-03-15,0.7353,25,12,13,0,0,1,33,9352.43,374.0972,283.407,9352.43,374.0972,283.407,Standard
Block12023roomtypes.xls,RoomSales,966,2023-01-01,2023-04-02,60,2023-03-15,0.5,13,11,2,0,0,1,25,3072.78,236.3677,122.9112,3072.78,236.3677,122.9112,Suite
Block12023roomtypes.xls,RoomSales,974,2023-01-01,2023-04-02,60,2023-03-16,0.9706,33,14,19,0,0,0,34,6043.68,183.1418,177.7553,6043.68,183.1418,177.7553,Standard
Block12023roomtypes.xls,RoomSales,979,2023-01-01,2023-04-02,60,2023-03-16,0.9615,25,19,6,0,0,1,25,3792.01,151.6804,151.6804,3792.01,151.6804,151.6804,Suite
Block12023roomtypes.xls,RoomSales,987,2023-01-01,2023-04-02,60,2023-03-17,0.5294,18,18,0,0,0,0,34,2798.71,155.4839,82.315,2798.71,155.4839,82.315,Standard
Block12023roomtypes.xls,RoomSales,992,2023-01-01,2023-04-02,60,2023-03-17,0.4615,12,12,0,0,0,1,25,1976.88,164.74,79.0752,1976.88,164.74,79.0752,Suite
Block12023roomtypes.xls,RoomSales,1000,2023-01-01,2023-04-02,60,2023-03-18,0.9412,32,27,5,0,0,0,34,5528.26,172.7581,162.5959,5528.26,172.7581,162.5959,Standard
Block12023roomtypes.xls,RoomSales,1005,2023-01-01,2023-04-02,60,2023-03-18,0.8846,23,19,4,0,0,2,24,4224.92,183.6922,176.0383,4224.92,183.6922,176.0383,Suite
Block12023roomtypes.xls,RoomSales,1013,2023-01-01,2023-04-02,60,2023-03-19,0.4412,15,15,0,0,0,0,34,1739.97,115.998,51.1756,1739.97,115.998,51.1756,Standard
Block12023roomtypes.xls,RoomSales,1018,2023-01-01,2023-04-02,60,2023-03-19,0.5,13,13,0,0,0,1,25,1668.24,128.3262,66.7296,1668.24,128.3262,66.7296,Suite
Block12023roomtypes.xls,RoomSales,1026,2023-01-01,2023-04-02,60,2023-03-20,0.5882,20,20,0,0,0,0,34,2629.59,131.4795,77.3409,2629.59,131.4795,77.3409,Standard
Block12023roomtypes.xls,RoomSales,1031,2023-01-01,2023-04-02,60,2023-03-20,0.5,13,13,0,0,0,3,23,1443.51,111.0392,62.7613,1443.51,111.0392,62.7613,Suite
Block12023roomtypes.xls,RoomSales,1039,2023-01-01,2023-04-02,60,2023-03-21,0.6471,22,22,0,0,0,0,34,2733.49,124.2495,80.3968,2733.49,124.2495,80.3968,Standard
Block12023roomtypes.xls,RoomSales,1044,2023-01-01,2023-04-02,60,2023-03-21,0.8077,21,21,0,0,0,2,24,2226.93,106.0443,92.7887,2226.93,106.0443,92.7887,Suite
Block12023roomtypes.xls,RoomSales,1052,2023-01-01,2023-04-02,60,2023-03-22,0.5588,19,18,1,0,0,0,34,2314.76,121.8295,68.0812,2314.76,121.8295,68.0812,Standard
Block12023roomtypes.xls,RoomSales,1057,2023-01-01,2023-04-02,60,2023-03-22,0.5769,15,15,0,0,0,3,23,1604.42,106.9613,69.7574,1604.42,106.9613,69.7574,Suite
Block12023roomtypes.xls,RoomSales,1065,2023-01-01,2023-04-02,60,2023-03-23,1.0,34,21,13,0,0,0,34,4110.45,120.8956,120.8956,4110.45,120.8956,120.8956,Standard
Block12023roomtypes.xls,RoomSales,1070,2023-01-01,2023-04-02,60,2023-03-23,0.7308,19,18,1,0,0,3,23,2150.05,113.1605,93.4804,2150.05,113.1605,93.4804,Suite
Block12023roomtypes.xls,RoomSales,1078,2023-01-01,2023-04-02,60,2023-03-24,1.0,34,21,13,0,0,0,34,4696.0,138.1176,138.1176,4696.0,138.1176,138.1176,Standard
Block12023roomtypes.xls,RoomSales,1083,2023-01-01,2023-04-02,60,2023-03-24,0.9615,25,23,2,0,0,1,25,3696.28,147.8512,147.8512,3696.28,147.8512,147.8512,Suite
Block12023roomtypes.xls,RoomSales,1091,2023-01-01,2023-04-02,60,2023-03-25,0.9706,33,33,0,0,0,1,33,4161.16,126.0958,126.0958,4161.16,126.0958,126.0958,Standard
Block12023roomtypes.xls,RoomSales,1096,2023-01-01,2023-04-02,60,2023-03-25,0.9231,24,23,1,0,0,1,25,3507.84,146.16,140.3136,3507.84,146.16,140.3136,Suite
Block12023roomtypes.xls,RoomSales,1104,2023-01-01,2023-04-02,60,2023-03-26,0.5882,20,20,0,0,0,7,27,2069.06,103.453,76.6319,2069.06,103.453,76.6319,Standard
Block12023roomtypes.xls,RoomSales,1109,2023-01-01,2023-04-02,60,2023-03-26,0.3462,9,9,0,0,0,4,22,1086.8,120.7556,49.4,1086.8,120.7556,49.4,Suite
Block12023roomtypes.xls,RoomSales,1117,2023-01-01,2023-04-02,60,2023-03-27,0.4706,16,16,0,0,0,3,31,1518.17,94.8856,48.9732,1518.17,94.8856,48.9732,Standard
Block12023roomtypes.xls,RoomSales,1122,2023-01-01,2023-04-02,60,2023-03-27,0.3077,8,8,0,0,0,2,24,1009.08,126.135,42.045,1009.08,126.135,42.045,Suite
Block12023roomtypes.xls,RoomSales,1130,2023-01-01,2023-04-02,60,2023-03-28,0.6176,21,21,0,0,0,1,33,2322.7,110.6048,70.3848,2187.88,104.1848,66.2994,Standard
Block12023roomtypes.xls,RoomSales,1135,2023-01-01,2023-04-02,60,2023-03-28,0.6154,16,16,0,0,0,3,23,1898.1,118.6312,82.5261,1710.43,106.9019,74.3665,Suite
Block12023roomtypes.xls,RoomSales,1143,2023-01-01,2023-04-02,60,2023-03-29,0.2647,9,9,0,0,0,8,26,1015.62,112.8467,39.0623,1015.62,112.8467,39.0623,Standard
Block12023roomtypes.xls,RoomSales,1148,2023-01-01,2023-04-02,60,2023-03-29,0.6538,17,17,0,0,0,7,19,1731.13,101.8312,91.1121,1731.13,101.8312,91.1121,Suite
Block12023roomtypes.xls,RoomSales,1156,2023-01-01,2023-04-02,60,2023-03-30,0.7647,26,26,0,0,0,2,32,2862.73,110.105,89.4603,2862.73,110.105,89.4603,Standard
Block12023roomtypes.xls,RoomSales,1161,2023-01-01,2023-04-02,60,2023-03-30,0.6154,16,16,0,0,0,7,19,1802.51,112.6569,94.8689,1802.51,112.6569,94.8689,Suite
Block12023roomtypes.xls,RoomSales,1169,2023-01-01,2023-04-02,60,2023-03-31,0.8824,30,26,4,0,0,0,34,3947.88,131.596,116.1141,3947.88,131.596,116.1141,Standard
Block12023roomtypes.xls,RoomSales,1174,2023-01-01,2023-04-02,60,2023-03-31,1.0,26,24,2,0,0,0,26,3458.09,133.0035,133.0035,3458.09,133.0035,133.0035,Suite
Block12023roomtypes.xls,RoomSales,1182,2023-01-01,2023-04-02,60,2023-04-01,1.0,34,30,4,0,0,0,34,5069.82,149.1124,149.1124,5069.82,149.1124,149.1124,Standard
Block12023roomtypes.xls,RoomSales,1187,2023-01-01,2023-04-02,60,2023-04-01,1.0,26,24,2,0,0,0,26,3434.27,132.0873,132.0873,3434.27,132.0873,132.0873,Suite
Block12023roomtypes.xls,RoomSales,1195,2023-01-01,2023-04-02,60,2023-04-02,0.5882,20,20,0,0,0,0,34,2222.3,111.115,65.3618,2222.3,111.115,65.3618,Standard
Block12023roomtypes.xls,RoomSales,1200,2023-01-01,2023-04-02,60,2023-04-02,0.5769,15,15,0,0,1,0,26,1616.44,107.7627,62.1708,1616.44,107.7627,62.1708,Suite
Block22023roomtypes.xls,RoomSales,12,2023-04-03,2023-07-03,60,2023-04-03,0.6765,23,23,0,0,0,0,34,2453.67,106.6813,72.1668,2453.67,106.6813,72.1668,Standard
Block22023roomtypes.xls,RoomSales,17,2023-04-03,2023-07-03,60,2023-04-03,0.6538,17,17,0,0,0,1,25,1979.05,116.4147,79.162,1979.05,116.4147,79.162,Suite
Block22023roomtypes.xls,RoomSales,25,2023-04-03,2023-07-03,60,2023-04-04,0.6471,22,22,0,0,0,1,33,2354.15,107.0068,71.3379,2354.15,107.0068,71.3379,Standard
Block22023roomtypes.xls,RoomSales,30,2023-04-03,2023-07-03,60,2023-04-04,0.4615,12,12,0,0,0,2,24,1236.11,103.0092,51.5046,1236.11,103.0092,51.5046,Suite
Block22023roomtypes.xls,RoomSales,38,2023-04-03,2023-07-03,60,2023-04-05,0.9118,31,31,0,0,0,0,34,3855.17,124.3603,113.3874,3855.17,124.3603,113.3874,Standard
Block22023roomtypes.xls,RoomSales,43,2023-04-03,2023-07-03,60,2023-04-05,0.7692,20,20,0,0,0,1,25,2332.34,116.617,93.2936,2332.34,116.617,93.2936,Suite
Block22023roomtypes.xls,RoomSales,51,2023-04-03,2023-07-03,60,2023-04-06,1.0,34,34,0,1,0,0,34,4060.12,119.4153,119.4153,3777.92,111.1153,111.1153,Standard
Block22023roomtypes.xls,RoomSales,56,2023-04-03,2023-07-03,60,2023-04-06,1.0,26,25,1,0,0,0,26,3260.59,125.4073,125.4073,3260.59,125.4073,125.4073,Suite
Block22023roomtypes.xls,RoomSales,64,2023-04-03,2023-07-03,60,2023-04-07,1.0,34,31,3,0,0,0,34,4451.52,130.9271,130.9271,4451.52,130.9271,130.9271,Standard
Block22023roomtypes.xls,RoomSales,69,2023-04-03,2023-07-03,60,2023-04-07,1.0,26,22,4,0,0,0,26,3647.91,140.3042,140.3042,3647.91,140.3042,140.3042,Suite
Block22023roomtypes.xls,RoomSales,77,2023-04-03,2023-07-03,60,2023-04-08,1.0,34,32,2,0,0,0,34,4294.19,126.2997,126.2997,4294.19,126.2997,126.2997,Standard
Block22023roomtypes.xls,RoomSales,82,2023-04-03,2023-07-03,60,2023-04-08,1.0,26,23,3,0,0,0,26,3519.86,135.3792,135.3792,3519.86,135.3792,135.3792,Suite
Block22023roomtypes.xls,RoomSales,90,2023-04-03,2023-07-03,60,2023-04-09,0.6765,23,23,0,0,0,0,34,2426.28,105.4904,71.3612,2426.28,105.4904,71.3612,Standard
Block22023roomtypes.xls,RoomSales,95,2023-04-03,2023-07-03,60,2023-04-09,0.6154,16,16,0,0,0,0,26,1972.61,123.2881,75.8696,1972.61,123.2881,75.8696,Suite
Block22023roomtypes.xls,RoomSales,103,2023-04-03,2023-07-03,60,2023-04-10,0.9706,33,26,7,0,0,1,33,3904.59,118.3209,118.3209,3904.59,118.3209,118.3209,Standard
Block22023roomtypes.xls,RoomSales,108,2023-04-03,2023-07-03,60,2023-04-10,1.0,26,21,5,0,0,0,26,3449.44,132.6708,132.6708,3449.44,132.6708,132.6708,Suite
Block22023roomtypes.xls,RoomSales,116,2023-04-03,2023-07-03,60,2023-04-11,1.0,34,25,9,0,0,0,34,3904.56,114.84,114.84,3904.56,114.84,114.84,Standard
Block22023roomtypes.xls,RoomSales,121,2023-04-03,2023-07-03,60,2023-04-11,0.9615,25,21,4,0,0,0,26,3249.88,129.9952,124.9954,3129.26,125.1704,120.3562,Suite
Block22023roomtypes.xls,RoomSales,129,2023-04-03,2023-07-03,60,2023-04-12,0.7941,27,27,0,0,0,1,33,2968.91,109.9596,89.967,2968.91,109.9596,89.967,Standard
Block22023roomtypes.xls,RoomSales,134,2023-04-03,2023-07-03,60,2023-04-12,0.6538,17,17,0,0,0,1,25,1907.19,112.1876,76.2876,1907.19,112.1876,76.2876,Suite
Block22023roomtypes.xls,RoomSales,142,2023-04-03,2023-07-03,60,2023-04-13,0.9706,33,33,0,0,0,0,34,3634.81,110.1458,106.9062,3634.81,110.1458,106.9062,Standard
Block22023roomtypes.xls,RoomSales,147,2023-04-03,2023-07-03,60,2023-04-13,0.8846,23,23,0,0,0,2,24,2713.12,117.9617,113.0467,2713.12,117.9617,113.0467,Suite
Block22023roomtypes.xls,RoomSales,155,2023-04-03,2023-07-03,60,2023-04-14,1.0,34,28,6,0,0,0,34,4548.96,133.7929,133.7929,4548.96,133.7929,133.7929,Standard
Block22023roomtypes.xls,RoomSales,160,2023-04-03,2023-07-03,60,2023-04-14,1.0,26,21,5,0,0,0,26,3439.18,132.2762,132.2762,3439.18,132.2762,132.2762,Suite
Block22023roomtypes.xls,RoomSales,168,2023-04-03,2023-07-03,60,2023-04-15,1.0,34,28,6,0,0,0,34,4506.39,132.5409,132.5409,4506.39,132.5409,132.5409,Standard
Block22023roomtypes.xls,RoomSales,173,2023-04-03,2023-07-03,60,2023-04-15,1.0,26,21,5,0,0,0,26,3393.09,130.5035,130.5035,3393.09,130.5035,130.5035,Suite
Block22023roomtypes.xls,RoomSales,181,2023-04-03,2023-07-03,60,2023-04-16,0.9118,31,31,0,0,0,0,34,3563.97,114.9668,104.8226,3563.97,114.9668,104.8226,Standard
Block22023roomtypes.xls,RoomSales,186,2023-04-03,2023-07-03,60,2023-04-16,0.9231,24,24,0,1,0,1,25,2790.55,116.2729,111.622,2790.55,116.2729,111.622,Suite
Block22023roomtypes.xls,RoomSales,194,2023-04-03,2023-07-03,60,2023-04-17,0.7059,24,24,0,0,0,8,26,2367.88,98.6617,91.0723,2367.88,98.6617,91.0723,Standard
Block22023roomtypes.xls,RoomSales,199,2023-04-03,2023-07-03,60,2023-04-17,0.7692,20,20,0,0,0,5,21,2243.38,112.169,106.8276,2243.38,112.169,106.8276,Suite
Block22023roomtypes.xls,RoomSales,207,2023-04-03,2023-07-03,60,2023-04-18,0.8529,29,29,0,0,0,0,34,3179.45,109.6362,93.5132,3179.45,109.6362,93.5132,Standard
Block22023roomtypes.xls,RoomSales,212,2023-04-03,2023-07-03,60,2023-04-18,0.8077,21,21,0,0,0,2,24,2403.22,114.439,100.1342,2403.22,114.439,100.1342,Suite
Block22023roomtypes.xls,RoomSales,220,2023-04-03,2023-07-03,60,2023-04-19,1.0,34,34,0,0,0,0,34,3895.34,114.5688,114.5688,3895.34,114.5688,114.5688,Standard
Block22023roomtypes.xls,RoomSales,225,2023-04-03,2023-07-03,60,2023-04-19,1.0,26,26,0,0,0,0,26,2943.78,113.2223,113.2223,2943.78,113.2223,113.2223,Suite
Block22023roomtypes.xls,RoomSales,233,2023-04-03,2023-07-03,60,2023-04-20,1.0,34,34,0,0,0,0,34,3858.78,113.4935,113.4935,3858.78,113.4935,113.4935,Standard
Block22023roomtypes.xls,RoomSales,238,2023-04-03,2023-07-03,60,2023-04-20,0.9615,25,23,2,0,0,0,26,3040.19,121.6076,116.9304,3040.19,121.6076,116.9304,Suite
Block22023roomtypes.xls,RoomSales,246,2023-04-03,2023-07-03,60,2023-04-21,0.9412,32,25,7,0,0,0,34,4324.44,135.1387,127.1894,4057.32,126.7913,119.3329,Standard
Block22023roomtypes.xls,RoomSales,251,2023-04-03,2023-07-03,60,2023-04-21,1.0,26,17,9,0,0,0,26,3689.22,141.8931,141.8931,3689.22,141.8931,141.8931,Suite
Block22023roomtypes.xls,RoomSales,259,2023-04-03,2023-07-03,60,2023-04-22,1.0,34,25,9,0,0,0,34,4343.25,127.7426,127.7426,4343.25,127.7426,127.7426,Standard
Block22023roomtypes.xls,RoomSales,264,2023-04-03,2023-07-03,60,2023-04-22,1.0,26,18,8,0,0,0,26,3526.73,135.6435,135.6435,3526.73,135.6435,135.6435,Suite
Block22023roomtypes.xls,RoomSales,272,2023-04-03,2023-07-03,60,2023-04-23,0.3529,12,11,1,0,0,18,16,1221.74,101.8117,76.3588,1221.74,101.8117,76.3588,Standard
Block22023roomtypes.xls,RoomSales,277,2023-04-03,2023-07-03,60,2023-04-23,0.4231,11,10,1,0,0,10,16,1641.57,149.2336,102.5981,1641.57,149.2336,102.5981,Suite
Block22023roomtypes.xls,RoomSales,285,2023-04-03,2023-07-03,60,2023-04-24,0.2059,7,7,0,0,0,0,34,652.39,93.1986,19.1879,652.39,93.1986,19.1879,Standard
Block22023roomtypes.xls,RoomSales,290,2023-04-03,2023-07-03,60,2023-04-24,0.5385,14,14,0,0,0,0,26,1698.45,121.3179,65.325,1520.8,108.6286,58.4923,Suite
Block22023roomtypes.xls,RoomSales,298,2023-04-03,2023-07-03,60,2023-04-25,0.3529,12,12,0,0,0,0,34,1240.07,103.3392,36.4726,1240.07,103.3392,36.4726,Standard
Block22023roomtypes.xls,RoomSales,303,2023-04-03,2023-07-03,60,2023-04-25,0.5385,14,14,0,0,0,0,26,1825.81,130.415,70.2235,1825.81,130.415,70.2235,Suite
Block22023roomtypes.xls,RoomSales,311,2023-04-03,2023-07-03,60,2023-04-26,0.3529,12,11,1,0,0,2,32,1332.34,111.0283,41.6356,1332.34,111.0283,41.6356,Standard
Block22023roomtypes.xls,RoomSales,316,2023-04-03,2023-07-03,60,2023-04-26,0.5,13,11,2,0,0,0,26,1688.5,129.8846,64.9423,1688.5,129.8846,64.9423,Suite
Block22023roomtypes.xls,RoomSales,324,2023-04-03,2023-07-03,60,2023-04-27,1.0,34,19,15,0,0,0,34,4088.78,120.2582,120.2582,4088.78,120.2582,120.2582,Standard
Block22023roomtypes.xls,RoomSales,329,2023-04-03,2023-07-03,60,2023-04-27,1.0,26,18,8,0,0,0,26,3335.69,128.2958,128.2958,3101.69,119.2958,119.2958,Suite
Block22023roomtypes.xls,RoomSales,337,2023-04-03,2023-07-03,60,2023-04-28,1.0,34,7,27,0,0,0,34,4462.27,131.2432,131.2432,4462.27,131.2432,131.2432,Standard
Block22023roomtypes.xls,RoomSales,342,2023-04-03,2023-07-03,60,2023-04-28,0.9615,25,11,14,0,0,1,25,3361.48,134.4592,134.4592,3361.48,134.4592,134.4592,Suite
Block22023roomtypes.xls,RoomSales,350,2023-04-03,2023-07-03,60,2023-04-29,0.9118,31,17,14,0,2,0,34,4234.99,136.6126,124.5585,4232.99,136.5481,124.4997,Standard
Block22023roomtypes.xls,RoomSales,355,2023-04-03,2023-07-03,60,2023-04-29,1.0,26,14,12,0,0,0,26,3965.89,152.5342,152.5342,3965.89,152.5342,152.5342,Suite
Block22023roomtypes.xls,RoomSales,363,2023-04-03,2023-07-03,60,2023-04-30,0.2059,7,7,0,0,0,3,31,858.2,122.6,27.6839,760.78,108.6829,24.5413,Standard
Block22023roomtypes.xls,RoomSales,368,2023-04-03,2023-07-03,60,2023-04-30,0.2692,7,7,0,0,0,3,23,912.64,130.3771,39.68,753.09,107.5843,32.743,Suite
Block22023roomtypes.xls,RoomSales,376,2023-04-03,2023-07-03,60,2023-05-01,0.2647,9,9,0,0,0,2,32,1024.26,113.8067,32.0081,1024.26,113.8067,32.0081,Standard
Block22023roomtypes.xls,RoomSales,381,2023-04-03,2023-07-03,60,2023-05-01,0.3077,8,8,0,0,0,0,26,1031.74,128.9675,39.6823,1031.74,128.9675,39.6823,Suite
Block22023roomtypes.xls,RoomSales,389,2023-04-03,2023-07-03,60,2023-05-02,0.4118,14,14,0,0,0,1,33,1556.83,111.2021,47.1767,1556.83,111.2021,47.1767,Standard
Block22023roomtypes.xls,RoomSales,394,2023-04-03,2023-07-03,60,2023-05-02,0.2308,6,6,0,0,0,0,26,833.89,138.9817,32.0727,833.89,138.9817,32.0727,Suite
Block22023roomtypes.xls,RoomSales,402,2023-04-03,2023-07-03,60,2023-05-03,0.2059,7,7,0,0,0,0,34,779.11,111.3014,22.915,779.11,111.3014,22.915,Standard
Block22023roomtypes.xls,RoomSales,407,2023-04-03,2023-07-03,60,2023-05-03,0.3462,9,7,2,0,0,0,26,1130.12,125.5689,43.4662,1130.12,125.5689,43.4662,Suite
Block22023roomtypes.xls,RoomSales,415,2023-04-03,2023-07-03,60,2023-05-04,0.3824,13,10,3,0,0,0,34,2205.34,169.6415,64.8629,2205.34,169.6415,64.8629,Standard
Block22023roomtypes.xls,RoomSales,420,2023-04-03,2023-07-03,60,2023-05-04,0.2692,7,5,2,0,0,0,26,1272.39,181.77,48.9381,1272.39,181.77,48.9381,Suite
Block22023roomtypes.xls,RoomSales,428,2023-04-03,2023-07-03,60,2023-05-05,1.0,34,23,11,0,0,0,34,6691.05,196.7956,196.7956,6691.05,196.7956,196.7956,Standard
Block22023roomtypes.xls,RoomSales,433,2023-04-03,2023-07-03,60,2023-05-05,1.0,26,16,10,0,0,0,26,5732.05,220.4635,220.4635,5732.05,220.4635,220.4635,Suite
Block22023roomtypes.xls,RoomSales,441,2023-04-03,2023-07-03,60,2023-05-06,1.0,34,16,18,0,0,0,34,7035.48,206.9259,206.9259,7035.48,206.9259,206.9259,Standard
Block22023roomtypes.xls,RoomSales,446,2023-04-03,2023-07-03,60,2023-05-06,1.0,26,14,12,0,0,0,26,5864.94,225.5746,225.5746,5864.94,225.5746,225.5746,Suite
Block22023roomtypes.xls,RoomSales,454,2023-04-03,2023-07-03,60,2023-05-07,0.3824,13,13,0,0,0,9,25,1816.62,139.74,72.6648,1816.62,139.74,72.6648,Standard
Block22023roomtypes.xls,RoomSales,459,2023-04-03,2023-07-03,60,2023-05-07,0.4231,11,11,0,0,0,5,21,1415.17,128.6518,67.389,1383.92,125.8109,65.901,Suite
Block22023roomtypes.xls,RoomSales,467,2023-04-03,2023-07-03,60,2023-05-08,0.7353,25,25,0,0,0,0,34,3423.68,136.9472,100.6965,3423.68,136.9472,100.6965,Standard
Block22023roomtypes.xls,RoomSales,472,2023-04-03,2023-07-03,60,2023-05-08,0.5385,14,14,0,0,0,2,24,1651.57,117.9693,68.8154,1651.57,117.9693,68.8154,Suite
Block22023roomtypes.xls,RoomSales,480,2023-04-03,2023-07-03,60,2023-05-09,0.5294,18,18,0,0,0,0,34,2283.02,126.8344,67.1476,2283.02,126.8344,67.1476,Standard
Block22023roomtypes.xls,RoomSales,485,2023-04-03,2023-07-03,60,2023-05-09,0.5769,15,15,0,0,0,2,24,1820.79,121.386,75.8662,1820.79,121.386,75.8662,Suite
Block22023roomtypes.xls,RoomSales,493,2023-04-03,2023-07-03,60,2023-05-10,0.3824,13,13,0,0,1,1,33,1703.92,131.0708,51.6339,1703.92,131.0708,51.6339,Standard
Block22023roomtypes.xls,RoomSales,498,2023-04-03,2023-07-03,60,2023-05-10,0.6154,16,16,0,0,0,2,24,2071.55,129.4719,86.3146,2071.55,129.4719,86.3146,Suite
Block22023roomtypes.xls,RoomSales,506,2023-04-03,2023-07-03,60,2023-05-11,0.2941,10,8,2,0,0,0,34,1526.54,152.654,44.8982,1526.54,152.654,44.8982,Standard
Block22023roomtypes.xls,RoomSales,511,2023-04-03,2023-07-03,60,2023-05-11,0.5769,15,13,2,0,0,3,23,2710.42,180.6947,117.8443,2710.42,180.6947,117.8443,Suite
Block22023roomtypes.xls,RoomSales,519,2023-04-03,2023-07-03,60,2023-05-12,0.9706,33,20,13,0,0,0,34,6708.16,203.2776,197.2988,6708.16,203.2776,197.2988,Standard
Block22023roomtypes.xls,RoomSales,524,2023-04-03,2023-07-03,60,2023-05-12,0.9615,25,13,12,0,0,1,25,5474.52,218.9808,218.9808,5474.52,218.9808,218.9808,Suite
Block22023roomtypes.xls,RoomSales,532,2023-04-03,2023-07-03,60,2023-05-13,1.0,34,18,16,0,0,0,34,6623.58,194.8112,194.8112,6623.58,194.8112,194.8112,Standard
Block22023roomtypes.xls,RoomSales,537,2023-04-03,2023-07-03,60,2023-05-13,0.9615,25,13,12,0,0,1,25,5509.79,220.3916,220.3916,5509.79,220.3916,220.3916,Suite
Block22023roomtypes.xls,RoomSales,545,2023-04-03,2023-07-03,60,2023-05-14,0.5294,18,18,0,0,0,0,34,2160.45,120.025,63.5426,2160.45,120.025,63.5426,Standard
Block22023roomtypes.xls,RoomSales,550,2023-04-03,2023-07-03,60,2023-05-14,0.3462,9,9,0,0,0,1,25,1263.27,140.3633,50.5308,1263.27,140.3633,50.5308,Suite
Block22023roomtypes.xls,RoomSales,558,2023-04-03,2023-07-03,60,2023-05-15,0.7941,27,27,0,0,0,0,34,3124.71,115.73,91.9032,3124.71,115.73,91.9032,Standard
Block22023roomtypes.xls,RoomSales,563,2023-04-03,2023-07-03,60,2023-05-15,0.4231,11,11,0,0,0,1,25,1423.19,129.3809,56.9276,1423.19,129.3809,56.9276,Suite
Block22023roomtypes.xls,RoomSales,571,2023-04-03,2023-07-03,60,2023-05-16,0.6471,22,22,0,0,0,1,33,2881.74,130.9882,87.3255,2881.74,130.9882,87.3255,Standard
Block22023roomtypes.xls,RoomSales,576,2023-04-03,2023-07-03,60,2023-05-16,0.8462,22,22,0,0,0,1,25,2561.26,116.4209,102.4504,2561.26,116.4209,102.4504,Suite
Block22023roomtypes.xls,RoomSales,584,2023-04-03,2023-07-03,60,2023-05-17,0.7647,26,26,0,0,0,1,33,3355.28,129.0492,101.6752,3355.28,129.0492,101.6752,Standard
Block22023roomtypes.xls,RoomSales,589,2023-04-03,2023-07-03,60,2023-05-17,0.5769,15,15,0,0,0,1,25,1817.16,121.144,72.6864,1817.16,121.144,72.6864,Suite
Block22023roomtypes.xls,RoomSales,597,2023-04-03,2023-07-03,60,2023-05-18,0.7059,24,24,0,0,0,1,33,3137.51,130.7296,95.0761,3137.51,130.7296,95.0761,Standard
Block22023roomtypes.xls,RoomSales,602,2023-04-03,2023-07-03,60,2023-05-18,0.3846,10,10,0,0,0,2,24,1899.44,189.944,79.1433,1899.44,189.944,79.1433,Suite
Block22023roomtypes.xls,RoomSales,610,2023-04-03,2023-07-03,60,2023-05-19,1.0,34,24,10,0,0,0,34,7273.25,213.9191,213.9191,7273.25,213.9191,213.9191,Standard
Block22023roomtypes.xls,RoomSales,615,2023-04-03,2023-07-03,60,2023-05-19,1.0,26,21,5,0,0,0,26,6210.08,238.8492,238.8492,6210.08,238.8492,238.8492,Suite
Block22023roomtypes.xls,RoomSales,623,2023-04-03,2023-07-03,60,2023-05-20,0.9706,33,12,21,0,0,0,34,7293.13,221.0039,214.5038,7293.13,221.0039,214.5038,Standard
Block22023roomtypes.xls,RoomSales,628,2023-04-03,2023-07-03,60,2023-05-20,0.9231,24,16,8,0,0,0,26,5442.11,226.7546,209.3119,5442.11,226.7546,209.3119,Suite
Block22023roomtypes.xls,RoomSales,636,2023-04-03,2023-07-03,60,2023-05-21,0.8529,29,29,0,0,0,1,33,3713.27,128.0438,112.5233,3713.27,128.0438,112.5233,Standard
Block22023roomtypes.xls,RoomSales,641,2023-04-03,2023-07-03,60,2023-05-21,0.6538,17,17,0,2,0,0,26,2347.28,138.0753,90.28,2347.28,138.0753,90.28,Suite
Block22023roomtypes.xls,RoomSales,649,2023-04-03,2023-07-03,60,2023-05-22,0.5882,20,20,0,0,0,1,33,2327.23,116.3615,70.5221,2327.23,116.3615,70.5221,Standard
Block22023roomtypes.xls,RoomSales,654,2023-04-03,2023-07-03,60,2023-05-22,0.3846,10,10,0,0,0,0,26,1296.62,129.662,49.87,1296.62,129.662,49.87,Suite
Block22023roomtypes.xls,RoomSales,662,2023-04-03,2023-07-03,60,2023-05-23,0.5588,19,19,0,0,0,0,34,1989.79,104.7258,58.5232,1989.79,104.7258,58.5232,Standard
Block22023roomtypes.xls,RoomSales,667,2023-04-03,2023-07-03,60,2023-05-23,0.3462,9,9,0,0,1,0,26,1195.02,132.78,45.9623,1195.02,132.78,45.9623,Suite
Block22023roomtypes.xls,RoomSales,675,2023-04-03,2023-07-03,60,2023-05-24,0.8529,29,29,0,0,0,0,34,3446.01,118.8279,101.3532,3446.01,118.8279,101.3532,Standard
